ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,佐藤　謙介,ミロシュ　ルス,2016/05/15,22.6,48%,清水　修平,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",横浜ＦＣ
MF,寺田　紳一,ミロシュ　ルス,2016/05/15,22.6,48%,清水　修平,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",横浜ＦＣ
GK,高木　義成,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
DF,野垣内　俊,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
DF,阿部　正紀,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
DF,岡根　直哉,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
DF,磐瀬　剛,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
MF,田中　達也,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
MF,水野　泰輔,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
MF,髙地　系治,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
MF,田中　パウロ淳一,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
FW,レオナルド　ロシャ,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
MF,野村　直輝,ミロシュ　ルス,2016/05/15,22.6,48%,清水　修平,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",横浜ＦＣ
MF,藤井　悠太,ミロシュ　ルス,2016/05/15,22.6,48%,清水　修平,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",横浜ＦＣ
FW,津田　知宏,ミロシュ　ルス,2016/05/15,22.6,48%,清水　修平,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",横浜ＦＣ
FW,イバ,ミロシュ　ルス,2016/05/15,22.6,48%,清水　修平,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",横浜ＦＣ
FW,エヴァンドロ,ラモス　瑠偉,2016/05/15,26.5,50%,前田　拓哉,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ＦＣ岐阜
GK,阿部　伸行,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
DF,星原　健太,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
DF,市川　恵多,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
DF,前田　和哉,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
DF,石神　直哉,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
MF,風間　宏希,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
MF,加藤　弘堅,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
MF,小手川　宏基,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
MF,本山　雅志,柱谷　幸一,2016/05/15,22.5,54%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第１３節第１日",ギラヴァンツ北九州
MF,ロメロ　フランク,三浦　文丈,2017/05/05,24.4,45%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第２日",アルビレックス新潟
MF,小泉　慶,三浦　文丈,2017/05/05,24.4,45%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第２日",アルビレックス新潟
GK,ビクトル,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
DF,夛田　凌輔,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
DF,梅鉢　貴秀,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
DF,富澤　清太郎,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
DF,星　広太,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
MF,清原　翔平,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
MF,鹿沼　直生,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
MF,窪田　良,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
MF,和田　昌士,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
FW,ホムロ,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
DF,高山　和真,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
DF,和田　拓也,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
MF,長谷川　アーリアジャスール,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
MF,茨田　陽生,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
MF,岩上　祐三,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
FW,江坂　任,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
FW,瀬川　祐輔,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
GK,キム　ジンヒョン,尹　晶煥,2017/05/06,27.8,59%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",セレッソ大阪
DF,松田　陸,尹　晶煥,2017/05/06,27.8,59%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",セレッソ大阪
DF,丸橋　祐介,尹　晶煥,2017/05/06,27.8,59%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",セレッソ大阪
FW,加藤　潤也,布　啓一郎,2019/05/05,24.9,29%,俵　元希,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ザスパクサツ群馬
FW,辻　正男,布　啓一郎,2019/05/05,24.9,29%,俵　元希,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ザスパクサツ群馬
FW,青木　翔大,布　啓一郎,2019/05/05,24.9,29%,俵　元希,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ザスパクサツ群馬
MF,加藤　大,三浦　文丈,2017/05/05,24.4,45%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第２日",アルビレックス新潟
MF,チアゴ　ガリャルド,三浦　文丈,2017/05/05,24.4,45%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第２日",アルビレックス新潟
FW,山崎　亮平,三浦　文丈,2017/05/05,24.4,45%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第２日",アルビレックス新潟
FW,鈴木　武蔵,三浦　文丈,2017/05/05,24.4,45%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第２日",アルビレックス新潟
GK,塩田　仁史,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
DF,渡部　大輔,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
DF,山越　康平,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
DF,金澤　慎,渋谷　洋樹,2017/05/06,23.9,53%,中村　太,"２０１７明治安田生命Ｊ１リーグ
								 第１０節第３日",大宮アルディージャ
FW,大石　治寿,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
FW,吉平　翼,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
GK,長沢　祐弥,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
DF,尾崎　瑛一郎,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
DF,後藤　虹介,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
DF,藤嵜　智貴,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
DF,安在　達弥,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
MF,前澤　甲気,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
MF,染矢　一樹,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
MF,佐藤　尚輝,今井　雅隆,2020/08/22,28.9,80%,石丸　秀平,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",アスルクラロ沼津
DF,才藤　龍治,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
DF,増谷　幸祐,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
DF,西岡　大志,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
DF,藤澤　典隆,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
MF,知念　雄太朗,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
MF,田辺　圭佑,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
MF,名倉　巧,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
MF,富樫　佑太,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
MF,富所　悠,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
FW,前田　央樹,金　鍾成,2017/05/06,29.0,43%,松澤　慶和,"２０１７明治安田生命Ｊ３リーグ
								 第７節第１日",ＦＣ琉球
FW,三島　康平,三浦　文丈,2020/08/22,27.8,76%,花川　雄一,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",ＳＣ相模原
GK,杉本　拓也,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
DF,川島　將,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
DF,浅田　大樹,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
DF,秋山　貴嗣,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
MF,松岡　亮輔,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
MF,久富　良輔,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
MF,姫野　宥弥,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
MF,片岡　爽,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
MF,稲積　大介,石﨑　信弘,2020/08/22,24.7,88%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１１節第１日",藤枝ＭＹＦＣ
FW,森島　康仁,石﨑　信弘,2019/05/05,24.8,25%,川俣　秀,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",藤枝ＭＹＦＣ
GK,市川　暉記,髙木　理己,2019/05/05,26.0,20%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ガイナーレ鳥取
DF,池ヶ谷　颯斗,髙木　理己,2019/05/05,26.0,20%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ガイナーレ鳥取
DF,上松　瑛,髙木　理己,2019/05/05,26.0,20%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ガイナーレ鳥取
DF,井上　黎生人,髙木　理己,2019/05/05,26.0,20%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ガイナーレ鳥取
MF,魚里　直哉,髙木　理己,2019/05/05,26.0,20%,辛島　宗烈,"２０１９明治安田生命Ｊ３リーグ
								 第８節第２日",ガイナーレ鳥取
